Dealer_Name,Model,Company,Price ($)
Star Enterprises Inc,LS,Saturn,30583.833333333332
Star Enterprises Inc,LS400,Lexus,38571.392857142855
Star Enterprises Inc,LW,Saturn,23250.25
Star Enterprises Inc,LX470,Lexus,30417.0
Star Enterprises Inc,Land Cruiser,Toyota,25900.4
Star Enterprises Inc,LeSabre,Buick,20000.0
Star Enterprises Inc,Lumina,Chevrolet,15136.818181818182
Star Enterprises Inc,M-Class,Mercedes-B,29183.833333333332
Star Enterprises Inc,Malibu,Chevrolet,33510.57894736842
Star Enterprises Inc,Maxima,Nissan,31100.666666666668
Star Enterprises Inc,Metro,Chevrolet,18708.583333333332
Star Enterprises Inc,Monte Carlo,Chevrolet,25010.2
Star Enterprises Inc,Montero,Mitsubishi,16000.0
Star Enterprises Inc,Montero Sport,Mitsubishi,32480.15
Star Enterprises Inc,Mountaineer,Mercury,21020.2
Star Enterprises Inc,Mustang,Ford,35583.833333333336
Star Enterprises Inc,Navigator,Lincoln,22667.0
Star Enterprises Inc,Neon,Dodge,19000.0
Star Enterprises Inc,Neon,Plymouth,22986.727272727272
Star Enterprises Inc,Odyssey,Honda,27000.0
Star Enterprises Inc,Outback,Subaru,34204.72727272727
Star Enterprises Inc,Park Avenue,Buick,23450.25
Star Enterprises Inc,Passat,Volkswagen,21678.761904761905
Star Enterprises Inc,Passport,Honda,24500.333333333332
Star Enterprises Inc,Pathfinder,Nissan,22450.2
Star Enterprises Inc,Prizm,Chevrolet,23004.458333333332
Star Enterprises Inc,Prowler,Plymouth,42036.5625
Star Enterprises Inc,Quest,Nissan,23500.333333333332
Star Enterprises Inc,RAV4,Toyota,31599.8
Star Enterprises Inc,RL,Acura,21378.521739130436
Star Enterprises Inc,RX300,Lexus,18150.0
Star Enterprises Inc,Ram Pickup,Dodge,28886.63157894737
Star Enterprises Inc,Ram Van,Dodge,31583.0
Star Enterprises Inc,Ram Wagon,Dodge,22071.714285714286
Star Enterprises Inc,Ranger,Ford,27999.875
Star Enterprises Inc,Regal,Buick,29500.285714285714
Star Enterprises Inc,S-Class,Mercedes-B,19457.571428571428
Star Enterprises Inc,S-Type,Jaguar,23380.1
Star Enterprises Inc,S40,Volvo,24200.1
Star Enterprises Inc,S70,Volvo,26050.2
Star Enterprises Inc,S80,Volvo,21000.0
Star Enterprises Inc,SC,Saturn,44554.833333333336
Star Enterprises Inc,SL-Class,Mercedes-B,25143.14285714286
Star Enterprises Inc,SLK,Mercedes-B,29923.30769230769
Star Enterprises Inc,SLK230,Mercedes-B,46499.166666666664
Star Enterprises Inc,SW,Saturn,30616.833333333332
Star Enterprises Inc,Sable,Mercury,32650.0
Star Enterprises Inc,Sebring Conv.,Chrysler,16650.0
Star Enterprises Inc,Sebring Coupe,Chrysler,28094.0
Star Enterprises Inc,Sentra,Nissan,16000.0
Star Enterprises Inc,Seville,Cadillac,39840.2
Star Enterprises Inc,Sienna,Toyota,14400.2
Star Enterprises Inc,Silhouette,Oldsmobile,30157.325
Star Enterprises Inc,Sonata,Hyundai,14600.0
Star Enterprises Inc,Stratus,Dodge,31083.333333333332
Star Enterprises Inc,Sunfire,Pontiac,34793.07142857143
Star Enterprises Inc,TL,Acura,21593.9375
Star Enterprises Inc,Tacoma,Toyota,43387.125
Star Enterprises Inc,Taurus,Ford,37999.45
Star Enterprises Inc,Town & Country,Chrysler,17000.666666666668
Star Enterprises Inc,Town car,Lincoln,27794.0
Star Enterprises Inc,V40,Volvo,18001.0
Star Enterprises Inc,V70,Volvo,39000.0
Star Enterprises Inc,Villager,Mercury,14410.2
Star Enterprises Inc,Viper,Dodge,31000.571428571428
Star Enterprises Inc,Voyager,Plymouth,25500.1875
Star Enterprises Inc,Windstar,Ford,23642.85714285714
Star Enterprises Inc,Wrangler,Jeep,18437.666666666668
Star Enterprises Inc,Xterra,Nissan,9000.5
Suburban Ford,3-Sep,Saab,23125.5
Suburban Ford,3000GT,Mitsubishi,21833.583333333332
Suburban Ford,300M,Chrysler,19143.6
Suburban Ford,323i,BMW,17000.29411764706
Suburban Ford,328i,BMW,23455.38888888889
Suburban Ford,4Runner,Toyota,28500.333333333332
Suburban Ford,5-Sep,Saab,31250.25
Suburban Ford,528i,BMW,34362.375
Suburban Ford,A4,Audi,12125.5
Suburban Ford,A6,Audi,22111.222222222223
Suburban Ford,A8,Audi,13000.333333333334
Suburban Ford,Accent,Hyundai,18200.0
Suburban Ford,Accord,Honda,25690.565217391304
Suburban Ford,Alero,Oldsmobile,17250.0
Suburban Ford,Altima,Nissan,20000.333333333332
Suburban Ford,Aurora,Oldsmobile,40333.0
Suburban Ford,Avenger,Dodge,22200.0
Suburban Ford,Beetle,Volkswagen,36125.0
Suburban Ford,Bonneville,Pontiac,22958.5
Suburban Ford,Boxter,Porsche,23333.555555555555
Suburban Ford,Bravada,Oldsmobile,31189.0
Suburban Ford,Breeze,Plymouth,19969.0
Suburban Ford,C-Class,Mercedes-B,15600.2
Suburban Ford,C70,Volvo,28409.545454545456
Suburban Ford,CL500,Mercedes-B,23500.0
Suburban Ford,CR-V,Honda,24636.1
Suburban Ford,Cabrio,Volkswagen,18400.2
Suburban Ford,Camaro,Chevrolet,29500.8
Suburban Ford,Camry,Toyota,31375.5
Suburban Ford,Caravan,Dodge,20944.777777777777
Suburban Ford,Carrera Cabrio,Porsche,32100.0
Suburban Ford,Carrera Coupe,Porsche,18500.14285714286
Suburban Ford,Catera,Cadillac,57998.5
Suburban Ford,Cavalier,Chevrolet,20680.153846153848
Suburban Ford,Celica,Toyota,38700.666666666664
Suburban Ford,Century,Buick,17000.5
Suburban Ford,Cherokee,Jeep,30562.75
Suburban Ford,Cirrus,Chrysler,12000.0
Suburban Ford,Civic,Honda,34500.0
Suburban Ford,Concorde,Chrysler,28902.166666666668
Suburban Ford,Continental,Lincoln,35266.375
Suburban Ford,Contour,Ford,44999.166666666664
Suburban Ford,Corolla,Toyota,31512.625
Suburban Ford,Corvette,Chevrolet,34625.25
Suburban Ford,Cougar,Mercury,28200.5
Suburban Ford,Crown Victoria,Ford,23034.0
Suburban Ford,Cutlass,Oldsmobile,39970.0
Suburban Ford,Dakota,Dodge,17625.25
Suburban Ford,DeVille,Cadillac,30999.625
Suburban Ford,Diamante,Mitsubishi,23352.478260869564
Suburban Ford,Durango,Dodge,22505.473684210527
Suburban Ford,E-Class,Mercedes-B,31000.0
Suburban Ford,ES300,Lexus,34000.0
Suburban Ford,Eclipse,Mitsubishi,26785.85714285714
Suburban Ford,Elantra,Hyundai,22800.6
Suburban Ford,Eldorado,Cadillac,34018.0
Suburban Ford,Escalade,Cadillac,30419.25
Suburban Ford,Escort,Ford,12820.2
Suburban Ford,Expedition,Ford,14000.0
Suburban Ford,Explorer,Ford,36062.75
Suburban Ford,F-Series,Ford,17044.88888888889
Suburban Ford,Focus,Ford,30545.81818181818
Suburban Ford,Forester,Subaru,21900.11111111111
Suburban Ford,Frontier,Nissan,21357.14285714286
Suburban Ford,GS300,Lexus,34500.0
Suburban Ford,GS400,Lexus,23166.833333333332
Suburban Ford,GTI,Volkswagen,23118.454545454544
Suburban Ford,Galant,Mitsubishi,41166.833333333336
Suburban Ford,Golf,Volkswagen,21544.777777777777
Suburban Ford,Grand Am,Pontiac,20250.0
Suburban Ford,Grand Cherokee,Jeep,19667.0
Suburban Ford,Grand Marquis,Mercury,15080.4
Suburban Ford,Grand Prix,Pontiac,52011.6875
Suburban Ford,I30,Infiniti,30162.625
Suburban Ford,Impala,Chevrolet,21571.571428571428
Suburban Ford,Integra,Acura,45000.0
Suburban Ford,Intrepid,Dodge,25357.14285714286
Suburban Ford,Intrigue,Oldsmobile,34800.2
Suburban Ford,Jetta,Volkswagen,37519.96
Suburban Ford,LHS,Chrysler,27030.17391304348
Suburban Ford,LS,Saturn,30983.583333333332
Suburban Ford,LS400,Lexus,33549.8125
Suburban Ford,LW,Saturn,15214.285714285714
Suburban Ford,LX470,Lexus,34667.0
Suburban Ford,Land Cruiser,Toyota,17642.85714285714
Suburban Ford,LeSabre,Buick,20000.5
Suburban Ford,Lumina,Chevrolet,28971.571428571428
Suburban Ford,M-Class,Mercedes-B,32500.272727272728
Suburban Ford,Malibu,Chevrolet,33599.6
Suburban Ford,Maxima,Nissan,38100.0
Suburban Ford,Metro,Chevrolet,18687.0
Suburban Ford,Monte Carlo,Chevrolet,36000.0
Suburban Ford,Montero,Mitsubishi,16000.0
Suburban Ford,Montero Sport,Mitsubishi,44530.92307692308
Suburban Ford,Mountaineer,Mercury,21071.571428571428
Suburban Ford,Mustang,Ford,20071.571428571428
Suburban Ford,Mystique,Mercury,21280.4
Suburban Ford,Navigator,Lincoln,26791.090909090908
Suburban Ford,Neon,Plymouth,20625.25
Suburban Ford,Odyssey,Honda,40500.166666666664
Suburban Ford,Outback,Subaru,42714.71428571428
Suburban Ford,Park Avenue,Buick,45968.15625
Suburban Ford,Passat,Volkswagen,16594.41176470588
Suburban Ford,Passport,Honda,22973.0
Suburban Ford,Pathfinder,Nissan,33772.27272727273
Suburban Ford,Prizm,Chevrolet,23821.619047619046
Suburban Ford,Prowler,Plymouth,18280.8
Suburban Ford,Quest,Nissan,26500.0
Suburban Ford,RAV4,Toyota,24100.4
Suburban Ford,RL,Acura,26428.0
Suburban Ford,Ram Pickup,Dodge,23475.333333333332
Suburban Ford,Ram Van,Dodge,35856.892857142855
Suburban Ford,Ram Wagon,Dodge,22000.333333333332
Suburban Ford,Ranger,Ford,32999.833333333336
Suburban Ford,Regal,Buick,34900.5
Suburban Ford,S-Class,Mercedes-B,24750.416666666668
Suburban Ford,S-Type,Jaguar,21750.25
Suburban Ford,S40,Volvo,30406.8
Suburban Ford,S70,Volvo,23286.0
Suburban Ford,S80,Volvo,23087.5
Suburban Ford,SC,Saturn,36666.27777777778
Suburban Ford,SL,Saturn,11000.0
Suburban Ford,SL-Class,Mercedes-B,21055.666666666668
Suburban Ford,SLK,Mercedes-B,28930.166666666668
Suburban Ford,SLK230,Mercedes-B,25786.071428571428
Suburban Ford,SW,Saturn,27750.25
Suburban Ford,Sable,Mercury,40333.11111111111
Suburban Ford,Sebring Coupe,Chrysler,24754.166666666668
Suburban Ford,Sentra,Nissan,16150.25
Suburban Ford,Seville,Cadillac,27666.666666666668
Suburban Ford,Sienna,Toyota,22550.125
Suburban Ford,Silhouette,Oldsmobile,27192.365384615383
Suburban Ford,Sonata,Hyundai,18611.222222222223
Suburban Ford,Stratus,Dodge,32500.25
Suburban Ford,Sunfire,Pontiac,31781.5
Suburban Ford,TL,Acura,24722.777777777777
Suburban Ford,Tacoma,Toyota,44214.42857142857
Suburban Ford,Taurus,Ford,47999.5
Suburban Ford,Town & Country,Chrysler,42000.0
Suburban Ford,Town car,Lincoln,19100.2
Suburban Ford,V70,Volvo,39167.0
Suburban Ford,Villager,Mercury,24250.0
Suburban Ford,Viper,Dodge,29436.071428571428
Suburban Ford,Voyager,Plymouth,23622.277777777777
Suburban Ford,Windstar,Ford,23000.375
Suburban Ford,Wrangler,Jeep,28606.85714285714
Suburban Ford,Xterra,Nissan,22607.14285714286
Tri-State Mack Inc,3-Sep,Saab,33899.65
Tri-State Mack Inc,3000GT,Mitsubishi,21000.1
Tri-State Mack Inc,300M,Chrysler,22114.571428571428
Tri-State Mack Inc,323i,BMW,19625.125
Tri-State Mack Inc,328i,BMW,17764.35714285714
Tri-State Mack Inc,4Runner,Toyota,29200.2
Tri-State Mack Inc,5-Sep,Saab,28001.0
Tri-State Mack Inc,528i,BMW,23974.095238095237
Tri-State Mack Inc,A4,Audi,21100.2
Tri-State Mack Inc,A6,Audi,20785.729166666668
Tri-State Mack Inc,A8,Audi,44200.0
Tri-State Mack Inc,Accent,Hyundai,18233.333333333332
Tri-State Mack Inc,Accord,Honda,30975.333333333332
Tri-State Mack Inc,Altima,Nissan,20333.666666666668
Tri-State Mack Inc,Aurora,Oldsmobile,45311.8125
Tri-State Mack Inc,Avalon,Toyota,18000.0
Tri-State Mack Inc,Avenger,Dodge,24850.25
Tri-State Mack Inc,Beetle,Volkswagen,34785.857142857145
Tri-State Mack Inc,Bonneville,Pontiac,16070.2
Tri-State Mack Inc,Boxter,Porsche,14000.0
Tri-State Mack Inc,Bravada,Oldsmobile,22400.153846153848
Tri-State Mack Inc,Breeze,Plymouth,35167.0
Tri-State Mack Inc,C-Class,Mercedes-B,15000.0
Tri-State Mack Inc,C70,Volvo,29562.416666666668
Tri-State Mack Inc,CL500,Mercedes-B,26438.0
Tri-State Mack Inc,CLK Coupe,Mercedes-B,22000.5
Tri-State Mack Inc,CR-V,Honda,21720.2
Tri-State Mack Inc,Cabrio,Volkswagen,18370.2
Tri-State Mack Inc,Camaro,Chevrolet,26833.666666666668
Tri-State Mack Inc,Camry,Toyota,30642.35714285714
Tri-State Mack Inc,Caravan,Dodge,29514.285714285714
Tri-State Mack Inc,Carrera Cabrio,Porsche,20733.666666666668
Tri-State Mack Inc,Carrera Coupe,Porsche,20591.0
Tri-State Mack Inc,Catera,Cadillac,34240.1
Tri-State Mack Inc,Cavalier,Chevrolet,18812.625
Tri-State Mack Inc,Celica,Toyota,20200.2
Tri-State Mack Inc,Century,Buick,17000.5
Tri-State Mack Inc,Cherokee,Jeep,29133.666666666668
Tri-State Mack Inc,Cirrus,Chrysler,12000.0
Tri-State Mack Inc,Civic,Honda,37865.2
Tri-State Mack Inc,Concorde,Chrysler,29650.428571428572
Tri-State Mack Inc,Continental,Lincoln,36833.27777777778
Tri-State Mack Inc,Contour,Ford,31999.833333333332
Tri-State Mack Inc,Corolla,Toyota,14000.0
Tri-State Mack Inc,Corvette,Chevrolet,37269.53846153846
Tri-State Mack Inc,Cougar,Mercury,30750.5
Tri-State Mack Inc,Crown Victoria,Ford,26450.3
Tri-State Mack Inc,Cutlass,Oldsmobile,31600.4
Tri-State Mack Inc,DeVille,Cadillac,48998.875
Tri-State Mack Inc,Diamante,Mitsubishi,19805.35
Tri-State Mack Inc,Durango,Dodge,24153.235294117647
Tri-State Mack Inc,E-Class,Mercedes-B,24142.85714285714
Tri-State Mack Inc,ES300,Lexus,24400.3
Tri-State Mack Inc,Eclipse,Mitsubishi,17167.0
Tri-State Mack Inc,Elantra,Hyundai,22167.0
Tri-State Mack Inc,Eldorado,Cadillac,37172.055555555555
Tri-State Mack Inc,Escalade,Cadillac,32083.416666666668
Tri-State Mack Inc,Escort,Ford,13125.0
Tri-State Mack Inc,Expedition,Ford,27545.81818181818
Tri-State Mack Inc,Explorer,Ford,34341.75
Tri-State Mack Inc,F-Series,Ford,13800.4
Tri-State Mack Inc,Firebird,Pontiac,43001.0
Tri-State Mack Inc,Focus,Ford,25175.5
Tri-State Mack Inc,Forester,Subaru,21972.38888888889
Tri-State Mack Inc,Frontier,Nissan,30190.3
Tri-State Mack Inc,GS300,Lexus,51266.666666666664
Tri-State Mack Inc,GS400,Lexus,25192.615384615383
Tri-State Mack Inc,GTI,Volkswagen,24678.0
Tri-State Mack Inc,Galant,Mitsubishi,36000.4
Tri-State Mack Inc,Golf,Volkswagen,23750.125
Tri-State Mack Inc,Grand Am,Pontiac,21260.4
Tri-State Mack Inc,Grand Cherokee,Jeep,16606.5
Tri-State Mack Inc,Grand Marquis,Mercury,31449.8125
Tri-State Mack Inc,Grand Prix,Pontiac,37599.65
Tri-State Mack Inc,I30,Infiniti,23125.25
Tri-State Mack Inc,Impala,Chevrolet,14000.5
Tri-State Mack Inc,Integra,Acura,45000.5
Tri-State Mack Inc,Intrepid,Dodge,11000.333333333334
Tri-State Mack Inc,Intrigue,Oldsmobile,37957.57142857143
Tri-State Mack Inc,Jetta,Volkswagen,27500.238095238095
Tri-State Mack Inc,LHS,Chrysler,27941.75
Tri-State Mack Inc,LS,Saturn,31000.0
Tri-State Mack Inc,LS400,Lexus,41233.25
Tri-State Mack Inc,LW,Saturn,18250.25
Tri-State Mack Inc,LX470,Lexus,31475.0
Tri-State Mack Inc,Land Cruiser,Toyota,27000.0
Tri-State Mack Inc,LeSabre,Buick,20000.0
Tri-State Mack Inc,Lumina,Chevrolet,21520.3
Tri-State Mack Inc,M-Class,Mercedes-B,26800.4
Tri-State Mack Inc,Malibu,Chevrolet,30406.7
Tri-State Mack Inc,Maxima,Nissan,27166.75
Tri-State Mack Inc,Metro,Chevrolet,22750.166666666668
Tri-State Mack Inc,Mirage,Mitsubishi,9000.0
Tri-State Mack Inc,Monte Carlo,Chevrolet,22311.923076923078
Tri-State Mack Inc,Montero,Mitsubishi,16001.0
Tri-State Mack Inc,Montero Sport,Mitsubishi,39375.416666666664
Tri-State Mack Inc,Mountaineer,Mercury,21000.333333333332
Tri-State Mack Inc,Mustang,Ford,28466.666666666668
Tri-State Mack Inc,Mystique,Mercury,9000.0
Tri-State Mack Inc,Navigator,Lincoln,26225.0
Tri-State Mack Inc,Neon,Dodge,19050.0
Tri-State Mack Inc,Neon,Plymouth,23000.0
Tri-State Mack Inc,Odyssey,Honda,27000.333333333332
Tri-State Mack Inc,Outback,Subaru,42633.555555555555
Tri-State Mack Inc,Park Avenue,Buick,37624.4375
Tri-State Mack Inc,Passat,Volkswagen,20216.17391304348
Tri-State Mack Inc,Passport,Honda,24500.0
Tri-State Mack Inc,Pathfinder,Nissan,28493.90625
Tri-State Mack Inc,Prizm,Chevrolet,22069.82608695652
Tri-State Mack Inc,Prowler,Plymouth,40332.61111111111
Tri-State Mack Inc,Quest,Nissan,23333.333333333332
Tri-State Mack Inc,RAV4,Toyota,30443.071428571428
Tri-State Mack Inc,RL,Acura,22483.4
Tri-State Mack Inc,RX300,Lexus,18000.666666666668
Tri-State Mack Inc,Ram Pickup,Dodge,28168.916666666668
Tri-State Mack Inc,Ram Van,Dodge,26928.5
Tri-State Mack Inc,Ram Wagon,Dodge,22000.0
Tri-State Mack Inc,Ranger,Ford,28000.125
Tri-State Mack Inc,Regal,Buick,30700.5
Tri-State Mack Inc,S-Class,Mercedes-B,21654.5
Tri-State Mack Inc,S-Type,Jaguar,26222.333333333332
Tri-State Mack Inc,S40,Volvo,22500.14285714286
Tri-State Mack Inc,S70,Volvo,26333.833333333332
Tri-State Mack Inc,S80,Volvo,21250.0
Tri-State Mack Inc,SC,Saturn,42665.833333333336
Tri-State Mack Inc,SL,Saturn,15500.0
Tri-State Mack Inc,SL-Class,Mercedes-B,31761.428571428572
Tri-State Mack Inc,SLK,Mercedes-B,27021.083333333332
Tri-State Mack Inc,SLK230,Mercedes-B,39166.083333333336
Tri-State Mack Inc,SW,Saturn,25334.0
Tri-State Mack Inc,Sable,Mercury,40399.9
Tri-State Mack Inc,Sebring Conv.,Chrysler,16001.0
Tri-State Mack Inc,Sebring Coupe,Chrysler,24111.333333333332
Tri-State Mack Inc,Sentra,Nissan,16000.5
Tri-State Mack Inc,Seville,Cadillac,39600.6
Tri-State Mack Inc,Sienna,Toyota,19725.5
Tri-State Mack Inc,Silhouette,Oldsmobile,30411.5
Tri-State Mack Inc,Sonata,Hyundai,18367.0
Tri-State Mack Inc,Stratus,Dodge,33400.4
Tri-State Mack Inc,Sunfire,Pontiac,34331.22222222222
Tri-State Mack Inc,TL,Acura,22137.157894736843
Tri-State Mack Inc,Tacoma,Toyota,44272.181818181816
Tri-State Mack Inc,Taurus,Ford,43166.208333333336
Tri-State Mack Inc,Town & Country,Chrysler,17500.0
Tri-State Mack Inc,Town car,Lincoln,25963.555555555555
Tri-State Mack Inc,V40,Volvo,18000.0
Tri-State Mack Inc,V70,Volvo,39066.666666666664
Tri-State Mack Inc,Villager,Mercury,14500.0
Tri-State Mack Inc,Viper,Dodge,32028.0
Tri-State Mack Inc,Voyager,Plymouth,31416.166666666668
Tri-State Mack Inc,Windstar,Ford,23640.0
Tri-State Mack Inc,Wrangler,Jeep,19213.125
Tri-State Mack Inc,Xterra,Nissan,17500.5
Twin Cities Performance,488 Spider Base,Ferrari,141026.5
U-Haul CO,3-Sep,Saab,34531.0
U-Haul CO,3000GT,Mitsubishi,22611.333333333332
U-Haul CO,300M,Chrysler,20106.5625
U-Haul CO,323i,BMW,18975.083333333332
U-Haul CO,328i,BMW,23187.5625
U-Haul CO,4Runner,Toyota,28333.666666666668
U-Haul CO,528i,BMW,33852.617647058825
U-Haul CO,A4,Audi,17000.5
U-Haul CO,A6,Audi,24777.88888888889
U-Haul CO,Accent,Hyundai,18351.0
U-Haul CO,Accord,Honda,24583.722222222223
U-Haul CO,Alero,Oldsmobile,17000.0
U-Haul CO,Altima,Nissan,20025.0
U-Haul CO,Aurora,Oldsmobile,32000.3125
U-Haul CO,Avenger,Dodge,26580.2
U-Haul CO,Beetle,Volkswagen,39000.375
U-Haul CO,Bonneville,Pontiac,20937.8125
U-Haul CO,Boxter,Porsche,24857.428571428572
U-Haul CO,Bravada,Oldsmobile,24500.5
U-Haul CO,Breeze,Plymouth,22125.375
U-Haul CO,C-Class,Mercedes-B,15350.2
U-Haul CO,C70,Volvo,31075.375
U-Haul CO,CL500,Mercedes-B,26667.333333333332
U-Haul CO,CLK Coupe,Mercedes-B,22001.0
U-Haul CO,CR-V,Honda,25314.25
U-Haul CO,Cabrio,Volkswagen,18637.5
U-Haul CO,Camaro,Chevrolet,30285.714285714286
U-Haul CO,Camry,Toyota,31250.5
U-Haul CO,Caravan,Dodge,22220.333333333332
U-Haul CO,Carrera Cabrio,Porsche,32000.5
U-Haul CO,Carrera Coupe,Porsche,20062.625
U-Haul CO,Catera,Cadillac,57998.5
U-Haul CO,Cavalier,Chevrolet,20840.2
U-Haul CO,Celica,Toyota,30909.272727272728
U-Haul CO,Century,Buick,17180.0
U-Haul CO,Cherokee,Jeep,25001.0
U-Haul CO,Cirrus,Chrysler,12000.0
U-Haul CO,Civic,Honda,34500.5
U-Haul CO,Concorde,Chrysler,24600.0
U-Haul CO,Continental,Lincoln,35427.92857142857
U-Haul CO,Contour,Ford,57998.5
U-Haul CO,Corolla,Toyota,31500.5
U-Haul CO,Corvette,Chevrolet,32125.25
U-Haul CO,Cougar,Mercury,27700.2
U-Haul CO,Crown Victoria,Ford,23928.714285714286
U-Haul CO,Cutlass,Oldsmobile,37810.3
U-Haul CO,Dakota,Dodge,15700.4
U-Haul CO,DeVille,Cadillac,39999.5
U-Haul CO,Diamante,Mitsubishi,25897.125
U-Haul CO,Durango,Dodge,20917.266666666666
U-Haul CO,E-Class,Mercedes-B,24600.2
U-Haul CO,ES300,Lexus,28750.5
U-Haul CO,Elantra,Hyundai,22000.0
